﻿﻿card_id;name;name_slug;description;ability;cost;strength;type;type_slug;rarity;rarity_slug;is_unique;race;race_slug;image_url;illustrator;edition_id;created_at;updated_at
12299;medusa;medusa;;Medusa puede atacar cuando entra en juego. Si hace daño de combate al Mazo Castillo oponente, roba una carta de tu Mazo. No puede bloquear.;3;3;Aliado;aliado;Mega Real;mega-real;false;Titán;titan;https://api.myl.cl/static/cards/72/033.png;;72.0;2024-08-20 08:20:47.966 -0400;2024-08-20 08:20:47.966 -0400
12303;amosis i;amosis_i;;En tu Fase de Vigilia y una vez por turno, puedes mostrar la primera carta de tu Mazo Castillo, si es un Oro o un Aliado ponla en tu Mano, sino pon esa carta en tu Cementerio.;2;2;Aliado;aliado;Mega Real;mega-real;false;Faraón;faraon;https://api.myl.cl/static/cards/72/037.png;;72.0;2024-08-20 08:20:47.966 -0400;2024-08-20 08:20:47.966 -0400
12307;guardia gozosa;guardia_gozosa;;Cuando Guardia Gozosa entra en juego, un Aliado oponente pierde su habilidad y es destruido. Puedes destruir a Guardia Gozosa para barajar una carta de tu Cementerio en tu Mazo Castillo.;3;;Tótem;totem;Mega Real;mega-real;false;;;https://api.myl.cl/static/cards/72/041.png;;72.0;2024-08-20 08:20:47.966 -0400;2024-08-20 08:20:47.966 -0400
12311;deidades egipcias;deidades_egipcias;;Solo puedes activar un Deidades Egipcias por turno. En tu Vigilia y si controlas aliados de raza Eterno, puedes desterrar a Deidades Egipcias de tu Reserva para barajar 2 cartas de tu Destierro en tu Mazo Castillo.;;;Oro;oro;Mega Real;mega-real;false;;;https://api.myl.cl/static/cards/72/045.png;;72.0;2024-08-20 08:20:47.967 -0400;2024-08-20 08:20:47.967 -0400
12316;moy-mell;moy-mell;;;4;;Tótem;totem;Mega Real;mega-real;false;;;https://api.myl.cl/static/cards/72/050.png;;72.0;2024-08-20 08:20:47.967 -0400;2024-08-20 08:20:47.967 -0400
12320;ojo udyat;ojo_udyat;;En respuesta a que tu oponente juegue una carta, si Ojo de Udyat está en tu Reserva de Oro puedes desterrarlo para buscar una carta de Tótem en tu Mazo Castillo y jugarla pagando su coste.;;;Oro;oro;Mega Real;mega-real;false;;;https://api.myl.cl/static/cards/72/054.png;;72.0;2024-08-20 08:20:47.967 -0400;2024-08-20 08:20:47.967 -0400
12329;pinedyem i;pinedyem_i;;Cuando Pinedyem I entra en juego, busca 2 aliados Sacerdote en tu Mazo y ponlos en tu Mano. Cuando Pinedyem I sale del juego roba 2 cartas de tu Mazo.;5;5;Aliado;aliado;Real;real;false;Sacerdote;sacerdote;https://api.myl.cl/static/cards/72/063.png;;72.0;2024-08-20 08:20:47.967 -0400;2024-08-20 08:20:47.967 -0400
12333;dragon de luz;dragon_de_luz;;En tu Fase de Vigilia, solo una vez por turno, puedes Barajar 3 cartas de tu Cementerio en tu Mazo Castillo. Si lo haces, Dragón de Luz no puede ser declarado atacante este turno.;5;3;Aliado;aliado;Real;real;false;Dragón;dragon;https://api.myl.cl/static/cards/72/067.png;;72.0;2024-08-20 08:20:47.967 -0400;2024-08-20 08:20:47.967 -0400
12338;herrero;herrero;;En tu Fase de Vigilia, puedes pagar a Herrero para generar 2 Oros para jugar Armas. Si Herrero fuese a perder su Habilidad, es Destruido.;;;Oro;oro;Real;real;false;;;https://api.myl.cl/static/cards/72/072.png;;72.0;2024-08-20 08:20:47.967 -0400;2024-08-20 08:20:47.967 -0400
12343;atenea;atenea;;;3;2;Aliado;aliado;Real;real;false;Olímpico;olimpico;https://api.myl.cl/static/cards/72/077.png;;72.0;2024-08-20 08:20:47.968 -0400;2024-08-20 08:20:47.968 -0400
12348;atlantida;atlantida;;;3;;Tótem;totem;Real;real;false;;;https://api.myl.cl/static/cards/72/082.png;;72.0;2024-08-20 08:20:47.968 -0400;2024-08-20 08:20:47.968 -0400
12352;julio cesar;julio_cesar;;;4;2;Aliado;aliado;Real;real;false;Héroe;heroe;https://api.myl.cl/static/cards/72/086.png;;72.0;2024-08-20 08:20:47.968 -0400;2024-08-20 08:20:47.968 -0400
12356;bola de energia;bola_de_energia;;;4;;Talismán;talisman;Real;real;false;;;https://api.myl.cl/static/cards/72/090.png;;72.0;2024-08-20 08:20:47.968 -0400;2024-08-20 08:20:47.968 -0400
12360;avalon;avalon;;;4;;Tótem;totem;Real;real;false;;;https://api.myl.cl/static/cards/72/094.png;;72.0;2024-08-20 08:20:47.968 -0400;2024-08-20 08:20:47.968 -0400
12365;la traicion de macalpin;la_traicion_de_macalpin;;Prevén que un Aliado que controles salga del juego.;1;;Talismán;talisman;Real;real;false;;;https://api.myl.cl/static/cards/72/099.png;;72.0;2024-08-20 08:20:47.968 -0400;2024-08-20 08:20:47.968 -0400
12369;takelot;takelot;;;3;2;Aliado;aliado;Real;real;false;Sacerdote;sacerdote;https://api.myl.cl/static/cards/72/103.png;;72.0;2024-08-20 08:20:47.968 -0400;2024-08-20 08:20:47.968 -0400
12374;aliento de anubis;aliento_de_anubis;;Juega un Aliado desde tu cementerio reduciendo su coste en 2.;3;;Talismán;talisman;Real;real;false;;;https://api.myl.cl/static/cards/72/108.png;;72.0;2024-08-20 08:20:47.969 -0400;2024-08-20 08:20:47.969 -0400
12378;adios belleza;adios_belleza;;;1;;Talismán;talisman;Real;real;false;;;https://api.myl.cl/static/cards/72/112.png;;72.0;2024-08-20 08:20:47.969 -0400;2024-08-20 08:20:47.969 -0400
12382;dragones;dragones;;Sólo puedes tener un Dragones en juego. Sólo puede ser jugado desde tu mano. En tu Fase de Vigilia, puedes pagar este Oro para generar 2 oros para pagar Aliados de raza Dragón de coste 4 o más.;;;Oro;oro;Real;real;false;;;https://api.myl.cl/static/cards/72/116.png;;72.0;2024-08-20 08:20:47.969 -0400;2024-08-20 08:20:47.969 -0400
12386;dragon de plata;dragon_de_plata;;;6;3;Aliado;aliado;Real;real;false;Dragón;dragon;https://api.myl.cl/static/cards/72/120.png;;72.0;2024-08-20 08:20:47.969 -0400;2024-08-20 08:20:47.969 -0400
12395;teseo;teseo;;Si Teseo hace daño al Mazo Castillo oponente, puedes destruir un Aliado oponente.;4;3;Aliado;aliado;Real;real;false;Héroe;heroe;https://api.myl.cl/static/cards/72/129.png;;72.0;2024-08-20 08:20:47.969 -0400;2024-08-20 08:20:47.969 -0400
12399;tartaro;tartaro;;;4;;Tótem;totem;Real;real;false;;;https://api.myl.cl/static/cards/72/133.png;;72.0;2024-08-20 08:20:47.970 -0400;2024-08-20 08:20:47.970 -0400
12403;antorcha olimpica;antorcha_olimpica;;;;;Oro;oro;Real;real;false;;;https://api.myl.cl/static/cards/72/137.png;;72.0;2024-08-20 08:20:47.971 -0400;2024-08-20 08:20:47.971 -0400
12407;mathgen el mago;mathgen_el_mago;;;4;2;Aliado;aliado;Real;real;false;Defensor;defensor;https://api.myl.cl/static/cards/72/141.png;;72.0;2024-08-20 08:20:47.971 -0400;2024-08-20 08:20:47.971 -0400
12412;cuatro aceros;cuatro_aceros;;;4;;Talismán;talisman;Real;real;false;;;https://api.myl.cl/static/cards/72/146.png;;72.0;2024-08-20 08:20:47.971 -0400;2024-08-20 08:20:47.971 -0400
12416;horus;horus;;;3;3;Aliado;aliado;Real;real;false;Eterno;eterno;https://api.myl.cl/static/cards/72/150.png;;72.0;2024-08-20 08:20:47.971 -0400;2024-08-20 08:20:47.971 -0400
12421;micerinos;micerinos;;;2;2;Aliado;aliado;Real;real;false;Faraón;faraon;https://api.myl.cl/static/cards/72/155.png;;72.0;2024-08-20 08:20:47.971 -0400;2024-08-20 08:20:47.971 -0400
12312;rito de aton;rito_de_aton;;Solo puedes activar un Rito de Atón por turno. Puedes desterrar a Rito de Atón de tu Reserva y descartar una carta de tu Mano para buscar una carta de coste 3 o más en tu Cementerio y ponerla en tu Mano.;;;Oro;oro;Mega Real;mega-real;false;;;https://api.myl.cl/static/cards/72/046.png;;72.0;2024-08-20 08:20:47.967 -0400;2024-08-20 08:20:47.967 -0400
12317;jinetes de fuego;jinetes_de_fuego;;;2;;Talismán;talisman;Mega Real;mega-real;false;;;https://api.myl.cl/static/cards/72/051.png;;72.0;2024-08-20 08:20:47.967 -0400;2024-08-20 08:20:47.967 -0400
12326;duat;duat;;Sólo puedes tener un Duat en juego. En tu Fase de Vigilia y una vez por turno, puedes barajar tantas cartas de tu Cementerio en tu Mazo Castillo como Aliados controles.;4;;Tótem;totem;Real;real;false;;;https://api.myl.cl/static/cards/72/060.png;;72.0;2024-08-20 08:20:47.967 -0400;2024-08-20 08:20:47.967 -0400
12335;plaga;plaga;;;5;;Talismán;talisman;Real;real;false;;;https://api.myl.cl/static/cards/72/069.png;;72.0;2024-08-20 08:20:47.967 -0400;2024-08-20 08:20:47.967 -0400
12340;gaia;gaia;;;4;2;Aliado;aliado;Real;real;false;Olímpico;olimpico;https://api.myl.cl/static/cards/72/074.png;;72.0;2024-08-20 08:20:47.968 -0400;2024-08-20 08:20:47.968 -0400
12345;cronos;cronos;;;5;5;Aliado;aliado;Real;real;false;Titán;titan;https://api.myl.cl/static/cards/72/079.png;;72.0;2024-08-20 08:20:47.968 -0400;2024-08-20 08:20:47.968 -0400
12353;wyrm abismal;wyrm_abismal;;;4;4;Aliado;aliado;Real;real;false;Sombra;sombra;https://api.myl.cl/static/cards/72/087.png;;72.0;2024-08-20 08:20:47.968 -0400;2024-08-20 08:20:47.968 -0400
12362;gruagash;gruagash;;;5;2;Aliado;aliado;Real;real;false;Sombra;sombra;https://api.myl.cl/static/cards/72/096.png;;72.0;2024-08-20 08:20:47.968 -0400;2024-08-20 08:20:47.968 -0400
12371;aton;aton;;;0;;Talismán;talisman;Real;real;false;;;https://api.myl.cl/static/cards/72/105.png;;72.0;2024-08-20 08:20:47.969 -0400;2024-08-20 08:20:47.969 -0400
12379;tocador;tocador;;;;;Oro;oro;Real;real;false;;;https://api.myl.cl/static/cards/72/113.png;;72.0;2024-08-20 08:20:47.969 -0400;2024-08-20 08:20:47.969 -0400
12388;titania;titania;;;4;1;Aliado;aliado;Real;real;false;Faerie;faerie;https://api.myl.cl/static/cards/72/122.png;;72.0;2024-08-20 08:20:47.969 -0400;2024-08-20 08:20:47.969 -0400
12396;alejandro magno;alejandro_magno;;;4;3;Aliado;aliado;Real;real;false;Héroe;heroe;https://api.myl.cl/static/cards/72/130.png;;72.0;2024-08-20 08:20:47.969 -0400;2024-08-20 08:20:47.969 -0400
12404;cesar augusto;cesar_augusto;;Puedes subir a la mano de su dueño a Cesar Augusto para anular una carta que no sea Talismán.;4;2;Aliado;aliado;Real;real;false;Héroe;heroe;https://api.myl.cl/static/cards/72/138.png;;72.0;2024-08-20 08:20:47.971 -0400;2024-08-20 08:20:47.971 -0400
12408;levantar a los muertos;levantar_a_los_muertos;;En respuesta a la Fase de Declaración de Ataque oponente, busca en tu Cementerio un Aliado y juégalo sin pagar su Coste. Este Aliado debe ser declarado bloqueador.;4;;Talismán;talisman;Real;real;false;;;https://api.myl.cl/static/cards/72/142.png;;72.0;2024-08-20 08:20:47.971 -0400;2024-08-20 08:20:47.971 -0400
12413;totem del leon;totem_del_leon;;;4;;Tótem;totem;Real;real;false;;;https://api.myl.cl/static/cards/72/147.png;;72.0;2024-08-20 08:20:47.971 -0400;2024-08-20 08:20:47.971 -0400
12417;isis;isis;;;3;2;Aliado;aliado;Real;real;false;Eterno;eterno;https://api.myl.cl/static/cards/72/151.png;;72.0;2024-08-20 08:20:47.971 -0400;2024-08-20 08:20:47.971 -0400
12422;tuthu;tuthu;;;2;2;Aliado;aliado;Real;real;false;Sacerdote;sacerdote;https://api.myl.cl/static/cards/72/156.png;;72.0;2024-08-20 08:20:47.971 -0400;2024-08-20 08:20:47.971 -0400
12430;bran el bendito;bran_el_bendito;;Bran el Bendito puede atacar cuando entra en juego. Si hace daño de combate al Mazo Castillo oponente, todos los jugadores botan una carta de su Mazo.;1;1;Aliado;aliado;Vasallo;vasallo;false;Defensor;defensor;https://api.myl.cl/static/cards/72/164.png;;72.0;2024-08-20 08:20:47.971 -0400;2024-08-20 08:20:47.971 -0400
12439;raza de pigmeos;raza_de_pigmeos;;Anula una carta de Tótem.;1;;Talismán;talisman;Cortesano;cortesano;false;;;https://api.myl.cl/static/cards/72/173.png;;72.0;2024-08-20 08:20:47.972 -0400;2024-08-20 08:20:47.972 -0400
12448;was;was;;El portador de Was gana 2 a la fuerza. Cuando entra en juego, puedes barajar 2 cartas de tu Cementerio en tu Mazo Castillo. Si el portador de Was sale del juego, puedes desterrarlo para poner a Was en tu Mano.;3;;Arma;arma;Cortesano;cortesano;false;;;https://api.myl.cl/static/cards/72/182.png;;72.0;2024-08-20 08:20:47.972 -0400;2024-08-20 08:20:47.972 -0400
12456;defensores celtas;defensores_celtas;;Cuando Defensores Celtas entra o sale del juego, el próximo aliado Defensor que juegues este turno es imbloqueable y puede atacar al entrar en juego.;;;Oro;oro;Cortesano;cortesano;false;;;https://api.myl.cl/static/cards/72/190.png;;72.0;2024-08-20 08:20:47.972 -0400;2024-08-20 08:20:47.972 -0400
12460;llewelyn voz de plata;llewelyn,_voz_de_plata;;Cuando Llewellyn, Voz de Plata entra en juego, elige un Aliado oponente y Súbelo a la Mano de su Dueño.;3;2;Aliado;aliado;Cortesano;cortesano;false;Caballero;caballero;https://api.myl.cl/static/cards/72/194.png;;72.0;2024-08-20 08:20:47.972 -0400;2024-08-20 08:20:47.972 -0400
12465;greenknight;greenknight;;;3;0;Aliado;aliado;Cortesano;cortesano;false;Faerie;faerie;https://api.myl.cl/static/cards/72/199.png;;72.0;2024-08-20 08:20:47.972 -0400;2024-08-20 08:20:47.972 -0400
12469;cuatro fuertes vientos;cuatro_fuertes_vientos;;Solo puedes jugar a Cuatro Fuertes Vientos en la Fase de Ataque. Destruye el Aliado oponente de mayor Fuerza.;3;;Talismán;talisman;Cortesano;cortesano;false;;;https://api.myl.cl/static/cards/72/203.png;;72.0;2024-08-20 08:20:47.973 -0400;2024-08-20 08:20:47.973 -0400
12474;urisk;urisk;;;0;;Talismán;talisman;Cortesano;cortesano;false;;;https://api.myl.cl/static/cards/72/208.png;;72.0;2024-08-20 08:20:47.973 -0400;2024-08-20 08:20:47.973 -0400
12482;hestia;hestia;;;3;2;Aliado;aliado;Cortesano;cortesano;false;Olímpico;olimpico;https://api.myl.cl/static/cards/72/216.png;;72.0;2024-08-20 08:20:47.973 -0400;2024-08-20 08:20:47.973 -0400
12486;hidra de lernea;hidra_de_lernea;;;4;3;Aliado;aliado;Cortesano;cortesano;false;Titán;titan;https://api.myl.cl/static/cards/72/220.png;;72.0;2024-08-20 08:20:47.973 -0400;2024-08-20 08:20:47.973 -0400
12491;templo de la cazadora;templo_de_la_cazadora;;;3;;Tótem;totem;Cortesano;cortesano;false;;;https://api.myl.cl/static/cards/72/225.png;;72.0;2024-08-20 08:20:47.973 -0400;2024-08-20 08:20:47.973 -0400
12495;ataque fulminante;ataque_fulminante;;;4;;Talismán;talisman;Cortesano;cortesano;false;;;https://api.myl.cl/static/cards/72/229.png;;72.0;2024-08-20 08:20:47.973 -0400;2024-08-20 08:20:47.973 -0400
12500;finvarra;finvarra;;;3;3;Aliado;aliado;Cortesano;cortesano;false;Desafiante;desafiante;https://api.myl.cl/static/cards/72/234.png;;72.0;2024-08-20 08:20:47.974 -0400;2024-08-20 08:20:47.974 -0400
12505;levantar castillo;levantar_castillo;;Juega un Tótem de tu Cementerio sin pagar su coste.;4;;Talismán;talisman;Cortesano;cortesano;false;;;https://api.myl.cl/static/cards/72/239.png;;72.0;2024-08-20 08:20:47.974 -0400;2024-08-20 08:20:47.974 -0400
12510;sesotris;sesotris;;;4;2;Aliado;aliado;Cortesano;cortesano;false;Faraón;faraon;https://api.myl.cl/static/cards/72/244.png;;72.0;2024-08-20 08:20:47.974 -0400;2024-08-20 08:20:47.974 -0400
12515;valle de los reyes;valle_de_los_reyes;;;5;;Tótem;totem;Cortesano;cortesano;false;;;https://api.myl.cl/static/cards/72/249.png;;72.0;2024-08-20 08:20:47.974 -0400;2024-08-20 08:20:47.974 -0400
16483;slaine;slaine;;;;;Aliado;aliado;Real;real;false;;;https://api.myl.cl/static/cards/116/092.png;;116.0;2024-08-20 08:22:08.182 -0400;2024-08-20 08:22:08.182 -0400
12313;sir persival;sir_persival;;;3;2;Aliado;aliado;Mega Real;mega-real;false;Caballero;caballero;https://api.myl.cl/static/cards/72/047.png;;72.0;2024-08-20 08:20:47.967 -0400;2024-08-20 08:20:47.967 -0400
12321;biblioteca eterna;biblioteca_eterna;;;;;Oro;oro;Mega Real;mega-real;false;;;https://api.myl.cl/static/cards/72/055.png;;72.0;2024-08-20 08:20:47.967 -0400;2024-08-20 08:20:47.967 -0400
12325;escudo de perseo;escudo_de_perseo;;El portador de Escudo de Perseo gana 1 a la fuerza por cada Arma en juego. Los Aliados oponentes que no porten Armas pierden 1 a la fuerza. Si Escudo de Perseo esta en tu Mano, puedes pagar 1 Oro y barajarlo en tu Mazo Castillo para robar 1 carta.;4;;Arma;arma;Real;real;false;;;https://api.myl.cl/static/cards/72/059.png;;72.0;2024-08-20 08:20:47.967 -0400;2024-08-20 08:20:47.967 -0400
12330;reina guinivere;reina_guinivere;;Cuando Reina Guinivere entra en juego, puedes buscar un Caballero en tu Mazo Castillo y ponerlo en tu Mano. En tu Fase de Vigilia y una vez por turno, genera 2 Oros para jugar Armas o 1 Oro para jugar Caballeros.;4;2;Aliado;aliado;Real;real;false;Caballero;caballero;https://api.myl.cl/static/cards/72/064.png;;72.0;2024-08-20 08:20:47.967 -0400;2024-08-20 08:20:47.967 -0400
12334;dragon nube;dragon_nube;;;4;3;Aliado;aliado;Real;real;false;Dragón;dragon;https://api.myl.cl/static/cards/72/068.png;;72.0;2024-08-20 08:20:47.967 -0400;2024-08-20 08:20:47.967 -0400
12339;sir robin de lockesley;sir_robin_de_lockesley;;Cuando Sir Robin de Lockesley entra en juego, gana el control de un Aliado en Linea de Defensa oponente hasta la Fase Final.;3;3;Aliado;aliado;Real;real;false;Caballero;caballero;https://api.myl.cl/static/cards/72/073.png;;72.0;2024-08-20 08:20:47.968 -0400;2024-08-20 08:20:47.968 -0400
12344;orfeo;orfeo;;;4;1;Aliado;aliado;Real;real;false;Héroe;heroe;https://api.myl.cl/static/cards/72/078.png;;72.0;2024-08-20 08:20:47.968 -0400;2024-08-20 08:20:47.968 -0400
12349;espartaco;espartaco;;;3;2;Aliado;aliado;Real;real;false;Héroe;heroe;https://api.myl.cl/static/cards/72/083.png;;72.0;2024-08-20 08:20:47.968 -0400;2024-08-20 08:20:47.968 -0400
12357;lanza de la victoria;lanza_de_la_victoria;;El portador de Lanza de la Victoria gana 3 a la fuerza. En respuesta a jugar un Oro, puedes cambiar el Aliado portador de Lanza de la Victoria.;2;;Arma;arma;Real;real;false;;;https://api.myl.cl/static/cards/72/091.png;;72.0;2024-08-20 08:20:47.968 -0400;2024-08-20 08:20:47.968 -0400
12361;oengus;oengus;;En Guerra de Talismanes, puedes Destruir a Oengus para que tu oponente Bote 2 cartas de su Mazo Castillo. En tu Fase de Vigilia, si Oengus está en tu Cementerio, puedes pagar 2 Oros para jugarlo sin pagar su Coste.;2;1;Aliado;aliado;Real;real;false;Sombra;sombra;https://api.myl.cl/static/cards/72/095.png;;72.0;2024-08-20 08:20:47.968 -0400;2024-08-20 08:20:47.968 -0400
12366;carmix;carmix;;;;;Oro;oro;Real;real;false;;;https://api.myl.cl/static/cards/72/100.png;;72.0;2024-08-20 08:20:47.968 -0400;2024-08-20 08:20:47.968 -0400
12370;qer-her;qer-her;;;3;2;Aliado;aliado;Real;real;false;Sacerdote;sacerdote;https://api.myl.cl/static/cards/72/104.png;;72.0;2024-08-20 08:20:47.969 -0400;2024-08-20 08:20:47.969 -0400
12375;sakraham;sakraham;;;3;;Arma;arma;Real;real;false;;;https://api.myl.cl/static/cards/72/109.png;;72.0;2024-08-20 08:20:47.969 -0400;2024-08-20 08:20:47.969 -0400
12383;criatura familiar;criatura_familiar;;En tu Fase de Vigilia, si sólo controlas aliados Faerie, puedes descartar una carta y pagar 2 oros para jugar Criatura Familiar desde tu Cementerio sin pagar su coste.;2;2;Aliado;aliado;Real;real;false;Faerie;faerie;https://api.myl.cl/static/cards/72/117.png;;72.0;2024-08-20 08:20:47.969 -0400;2024-08-20 08:20:47.969 -0400
12387;kernuac el cazador;kernuac,_el_cazador;;;4;3;Aliado;aliado;Real;real;false;Dragón;dragon;https://api.myl.cl/static/cards/72/121.png;;72.0;2024-08-20 08:20:47.969 -0400;2024-08-20 08:20:47.969 -0400
12392;gitanos;gitanos;;;3;;Talismán;talisman;Real;real;false;;;https://api.myl.cl/static/cards/72/126.png;;72.0;2024-08-20 08:20:47.969 -0400;2024-08-20 08:20:47.969 -0400
12400;atenas;atenas;;;4;;Tótem;totem;Real;real;false;;;https://api.myl.cl/static/cards/72/134.png;;72.0;2024-08-20 08:20:47.971 -0400;2024-08-20 08:20:47.971 -0400
12409;sonriente;sonriente;;;3;2;Aliado;aliado;Real;real;false;Sombra;sombra;https://api.myl.cl/static/cards/72/143.png;;72.0;2024-08-20 08:20:47.971 -0400;2024-08-20 08:20:47.971 -0400
12418;nut;nut;;Puedes barajar a Nut para buscar un Aliado de raza Eterno o Sacerdote en tu Cementerio, Mazo Castillo o Zona de Destierro y ponerlo en tu Mano.;2;2;Aliado;aliado;Real;real;false;Eterno;eterno;https://api.myl.cl/static/cards/72/152.png;;72.0;2024-08-20 08:20:47.971 -0400;2024-08-20 08:20:47.971 -0400
12426;cobra de cripta;cobra_de_cripta;;;2;;Talismán;talisman;Real;real;false;;;https://api.myl.cl/static/cards/72/160.png;;72.0;2024-08-20 08:20:47.971 -0400;2024-08-20 08:20:47.971 -0400
12434;orion;orion;;Cuando Orión entra en juego, roba una carta de tu Mazo Castillo.;2;2;Aliado;aliado;Vasallo;vasallo;false;Héroe;heroe;https://api.myl.cl/static/cards/72/168.png;;72.0;2024-08-20 08:20:47.972 -0400;2024-08-20 08:20:47.972 -0400
12438;bandidos pictos;bandidos_pictos;;;1;1;Aliado;aliado;Vasallo;vasallo;false;Dragón;dragon;https://api.myl.cl/static/cards/72/172.png;;72.0;2024-08-20 08:20:47.972 -0400;2024-08-20 08:20:47.972 -0400
12443;escila;escila;;Indesterrable. Si este Aliado esta en tu Cementerio y si solo controlas Aliados de raza Titán, puedes pagar un Oro y desterrar a Escila para robar 1 carta.;2;2;Aliado;aliado;Cortesano;cortesano;false;Titán;titan;https://api.myl.cl/static/cards/72/177.png;;72.0;2024-08-20 08:20:47.972 -0400;2024-08-20 08:20:47.972 -0400
12447;borrar memoria;borrar_memoria;;Todos los jugadores barajan su Mano en su Mazo Castillo y roban la misma cantidad de cartas que fueron barajadas. Luego, descarta una carta al azar de la Mano de cada oponente y robas 2 cartas de tu Mazo Castillo.;4;;Talismán;talisman;Cortesano;cortesano;false;;;https://api.myl.cl/static/cards/72/181.png;;72.0;2024-08-20 08:20:47.972 -0400;2024-08-20 08:20:47.972 -0400
12452;faeries;faeries;;Sólo puedes tener un Faeries en juego. Sólo puede ser jugado desde tu mano. Mientras Faeries esté en tu reserva de Oro, tus Aliados Faerie de coste 3 o menos que estén en tu línea de defensa ganan 1 a la fuerza.;;;Oro;oro;Cortesano;cortesano;false;;;https://api.myl.cl/static/cards/72/186.png;;72.0;2024-08-20 08:20:47.972 -0400;2024-08-20 08:20:47.972 -0400
12461;sir owen;sir_owen;;;3;2;Aliado;aliado;Cortesano;cortesano;false;Caballero;caballero;https://api.myl.cl/static/cards/72/195.png;;72.0;2024-08-20 08:20:47.972 -0400;2024-08-20 08:20:47.972 -0400
12470;misil magico;misil_magico;;;2;;Talismán;talisman;Cortesano;cortesano;false;;;https://api.myl.cl/static/cards/72/204.png;;72.0;2024-08-20 08:20:47.973 -0400;2024-08-20 08:20:47.973 -0400
12478;capitan imperial;capitan_imperial;;;3;1;Aliado;aliado;Cortesano;cortesano;false;Caballero;caballero;https://api.myl.cl/static/cards/72/212.png;;72.0;2024-08-20 08:20:47.973 -0400;2024-08-20 08:20:47.973 -0400
12487;antropofagos;antropofagos;;Ganas el control de un Aliado oponente y en la Fase Final, debe ser destruido.;4;;Talismán;talisman;Cortesano;cortesano;false;;;https://api.myl.cl/static/cards/72/221.png;;72.0;2024-08-20 08:20:47.973 -0400;2024-08-20 08:20:47.973 -0400
12496;zorro de fuego;zorro_de_fuego;;;3;2;Aliado;aliado;Cortesano;cortesano;false;Desafiante;desafiante;https://api.myl.cl/static/cards/72/230.png;;72.0;2024-08-20 08:20:47.973 -0400;2024-08-20 08:20:47.973 -0400
12501;bocan;bocan;;;2;1;Aliado;aliado;Cortesano;cortesano;false;Sombra;sombra;https://api.myl.cl/static/cards/72/235.png;;72.0;2024-08-20 08:20:47.974 -0400;2024-08-20 08:20:47.974 -0400
12506;las tres plagas;las_tres_plagas;;;2;;Talismán;talisman;Cortesano;cortesano;false;;;https://api.myl.cl/static/cards/72/240.png;;72.0;2024-08-20 08:20:47.974 -0400;2024-08-20 08:20:47.974 -0400
12511;ahmosis el de fuego;ahmosis_el_de_fuego;;'Mientras Ahmosis el de Fuego esté en tu Línea de Defensa, tus Aliados ganan 1 a la fuerza. Puedes pagar 2 Oros para prevenir que Ahmosis el de Fuego sea afectado por una Habilidad oponente, luego debes subirlo a tu;;;;;;;;;;;;;;
 Mano.;3;2;Aliado;aliado;Cortesano;cortesano;false;Faraón;faraon;https://api.myl.cl/static/cards/72/245.png;;72;2024-08-20 08:20:47.974 -0400;2024-08-20 08:20:47.974 -0400;;;;
12411;kenneth i;kenneth_i;;Puedes desterrar a Kenneth I para que una carta en juego y todas sus copias, pierdan su habilidad hasta la Fase Final.;2;1;Aliado;aliado;Real;real;false;Defensor;defensor;https://api.myl.cl/static/cards/72/145.png;;72.0;2024-08-20 08:20:47.971 -0400;2024-08-20 08:20:47.971 -0400
12420;tutankamon;tutankamon;;;4;3;Aliado;aliado;Real;real;false;Faraón;faraon;https://api.myl.cl/static/cards/72/154.png;;72.0;2024-08-20 08:20:47.971 -0400;2024-08-20 08:20:47.971 -0400
12424;qadesh;qadesh;;;5;;Talismán;talisman;Real;real;false;;;https://api.myl.cl/static/cards/72/158.png;;72.0;2024-08-20 08:20:47.971 -0400;2024-08-20 08:20:47.971 -0400
12428;rey pescador;rey_pescador;;Cuando Rey Pescador entra en juego, roba tantas cartas de tu Mazo Castillo como Armas controles.;3;3;Aliado;aliado;Cortesano;cortesano;false;Caballero;caballero;https://api.myl.cl/static/cards/72/162.png;;72.0;2024-08-20 08:20:47.971 -0400;2024-08-20 08:20:47.971 -0400
12432;delfos;delfos;;Puedes jugar a Delfos desde tu Cementerio. En tu Fase Final, puedes agrupar un Aliado que controles.;2;;Tótem;totem;Cortesano;cortesano;false;;;https://api.myl.cl/static/cards/72/166.png;;72.0;2024-08-20 08:20:47.972 -0400;2024-08-20 08:20:47.972 -0400
12436;imentet;imentet;;Cuando Imentet entra en juego y si solo controlas aliados Eternos, puedes elegir una carta en juego que no sea oro, para que esta y todas sus copias pierdan su habilidad mientras Imentet esté en juego.;2;2;Aliado;aliado;Cortesano;cortesano;false;Eterno;eterno;https://api.myl.cl/static/cards/72/170.png;;72.0;2024-08-20 08:20:47.972 -0400;2024-08-20 08:20:47.972 -0400
12441;sehetepibre;sehetepibre;;;2;4;Aliado;aliado;Vasallo;vasallo;false;Faraón;faraon;https://api.myl.cl/static/cards/72/175.png;;72.0;2024-08-20 08:20:47.972 -0400;2024-08-20 08:20:47.972 -0400
